-1.709628476488474040e-03,-1.491149621052924789e-03,5.155947350476785748e-03,1.323708003885789436e-02
-1.189787229676006388e-03,-1.706849942940279110e-04,5.238771168488197058e-03,1.315445180102698709e-02
-6.623069939209418446e-04,1.136225204324169385e-03,5.308604677298934572e-03,1.296646170495940366e-02
-1.285250120192703380e-04,2.419206304400620296e-03,5.364669677165847562e-03,1.267654058107943287e-02
4.101396463611801935e-04,3.668285942351316199e-03,5.406109862005050760e-03,1.228929297838141088e-02
9.521789248073121411e-04,4.874007928719872353e-03,5.432004231437280624e-03,1.181042438447811593e-02
1.495990076958560611e-03,6.027538050077461962e-03,5.441382772757660628e-03,1.124665291084621030e-02
2.039871634459471898e-03,7.120760320038920996e-03,5.433244156127256357e-03,1.060560684120776496e-02
2.582021232999454248e-03,8.146362344663628241e-03,5.406575149482327827e-03,9.895709655744124728e-03
3.120535452394773788e-03,9.097908638414043889e-03,5.360371428017378544e-03,9.126054331840462858e-03
3.653411792802951398e-03,9.969900915098389715e-03,5.293659427045476276e-03,8.306268880650067091e-03
4.178552872981726278e-03,1.075782458077706623e-02,5.205518866870112275e-03,7.446375205868120163e-03
4.693772898611965790e-03,1.145818086923545628e-02,5.095105564196809877e-03,6.556643465194213899e-03
5.196806409707364384e-03,1.206850428196350709e-02,4.961674136650405520e-03,5.647444175042444676e-03
5.685319276648487415e-03,1.258736522020430064e-02,4.804600205144856848e-03,4.729100324611367270e-03
6.156921875016182003e-03,1.301435792307988927e-02,4.623401703111476232e-03,3.811741756381073661e-03
6.609184330761973952e-03,1.335007404962687202e-02,4.417758911811763174e-03,2.905164026802925775e-03
7.039653689929233418e-03,1.359606246038454723e-02,4.187532856981134380e-03,2.018693884126705231e-03
7.445872831698689166e-03,1.375477596267613185e-02,3.932781723665433778e-03,1.161063391099309994e-03
7.825400910522776685e-03,1.382950597974270772e-02,3.653774973071842978e-03,3.402945801960110183e-04
8.175835083054869626e-03,1.382430628443722352e-02,3.351004877253137195e-03,-4.364036399506414452e-04
8.494833248957389671e-03,1.374390710048479548e-02,3.025195224107014684e-03,-1.162724803810671849e-03
8.780137511931991948e-03,1.359362101584647188e-02,2.677306986052215530e-03,-1.833339130094588550e-03
9.029598048851226674e-03,1.337924227126992445e-02,2.308540790308157009e-03,-2.443951620774853593e-03
9.241197061022594569e-03,1.310694108080009274e-02,1.920336076335052130e-03,-2.991343210675180466e-03
9.413072472654647818e-03,1.278315470836750671e-02,1.514366875982190060e-03,-3.473394429832514507e-03
9.543541037718393516e-03,1.241447706450185713e-02,1.092534203462512286e-03,-3.889091318873441876e-03
9.631120517722007585e-03,1.200754859910745792e-02,6.569550945808319640e-04,-4.238513619655445187e-03
9.674550599472900650e-03,1.156894824992097358e-02,2.099483868109504065e-04,-4.522805544742136349e-03
9.672812233629647996e-03,1.110508916205299804e-02,-2.459826170507543007e-04,-4.744129705242829120e-03
9.625145091599377270e-03,1.062211982265878069e-02,-7.081704097126992510e-04,-4.905605042590585954e-03
9.531062859879471313e-03,1.012583215750094759e-02,-1.173806226299492494e-03,-5.011229861614092430e-03
9.390366116960315382e-03,9.621578014589267716e-03,-1.639965396038234281e-03,-5.065791295741700270e-03
9.203152568008127546e-03,9.114195316225266741e-03,-2.103634778741747795e-03,-5.074762746710490338e-03
8.969824446278263849e-03,8.607944997001947332e-03,-2.561741932292779626e-03,-5.044191027529528089e-03
8.691092927058382406e-03,8.106459664267626902e-03,-3.011185628872827067e-03,-4.980575095928574218e-03
8.367979439350822432e-03,7.612704722163935074e-03,-3.448867314980607994e-03,-4.890738393863018098e-03
8.001813801882138796e-03,7.128952493697650501e-03,-3.871723093652548481e-03,-4.781696905080435288e-03
7.594229152757196732e-03,6.656769660663054526e-03,-4.276755796940864135e-03,-4.660525105996920874e-03
7.147153685521157908e-03,6.197018121960145426e-03,-4.661066712746155666e-03,-4.534222014355398025e-03
6.662799247912504393e-03,5.749869150378899771e-03,-5.021886532581780471e-03,-4.409579534964081123e-03
6.143646902541301247e-03,5.314830509681202179e-03,-5.356605095730611332e-03,-4.293055262302174387e-03
5.592429590473745743e-03,4.890785981222407069e-03,-5.662799520430070177e-03,-4.190651826433993386e-03
5.012112078626289498e-03,4.476046545753377404e-03,-5.938260334001569350e-03,-4.107804762444654777e-03
4.405868409372280282e-03,4.068412274652547650e-03,-6.181015240959586259e-03,-4.049280745917530587e-03
3.777057105274130890e-03,3.665243808711787527e-03,-6.389350200743971163e-03,-4.019087869713052624e-03
3.129194412846607234e-03,3.263542144581029793e-03,-6.561827524379360357e-03,-4.020399442868285468e-03
2.465925896252408548e-03,2.860035311642846866e-03,-6.697300741550282766e-03,-4.055492573696072370e-03
1.790996714407449425e-03,2.451270407705544857e-03,-6.794926035672753557e-03,-4.125702559475852987e-03
1.108220932773781430e-03,2.033709372380299637e-03,-6.854170093841854133e-03,-4.231393848289096912e-03
4.214502338604651441e-04,1.603826813853707553e-03,-6.874814270264884182e-03,-4.371948068735848243e-03
-2.654576020649514721e-04,1.158208169057886594e-03,-6.856955015117318503e-03,-4.545769344952413707e-03
-9.486700724456761762e-04,6.936464695930881757e-04,-6.801000574810551341e-03,-4.750306832215676726e-03
-1.624410813775237911e-03,2.072360063159691432e-04,-6.707664023545764631e-03,-4.982094127243053179e-03
-2.288989587138504870e-03,-3.035387660639382568e-04,-6.577952738863046024e-03,-5.236804931832558449e-03
-2.938831040121965901e-03,-8.407206675400788649e-04,-6.413154484824195450e-03,-5.509324083351843995e-03
-3.570501916061609611e-03,-1.405805056367106717e-03,-6.214820314686487178e-03,-5.793832815152838087e-03
-4.180736405052515835e-03,-1.999674274023090139e-03,-5.984744549694254699e-03,-6.083906878301738666e-03
-4.766459358876684246e-03,-2.622542480450894622e-03,-5.724942131275114268e-03,-6.372625946711467718e-03
-5.324807123574184717e-03,-3.273911921251322198e-03,-5.437623679902277643e-03,-6.652692544032833520e-03
-5.853145778293769412e-03,-3.952541484318365314e-03,-5.125168624685170170e-03,-6.916558575209720734e-03
-6.349086606774329011e-03,-4.656428205188168322e-03,-4.790096792974044698e-03,-7.156557420652263912e-03
-6.810498667753616189e-03,-5.382802171258634777e-03,-4.435038868588725772e-03,-7.365039458264753709e-03
-7.235518372172628464e-03,-6.128135058316446990e-03,-4.062706140462220977e-03,-7.534508819342733074e-03
-7.622556017619478742e-03,-6.888162311875845219e-03,-3.675859970355580247e-03,-7.657759159426277829e-03
-7.970299273398420356e-03,-7.657918764139445833e-03,-3.277281408752589446e-03,-7.728006234911963951e-03
-8.277713652274715922e-03,-8.431787258398729112e-03,-2.869741382057294961e-03,-7.739015120483635352e-03
-8.544040046692614326e-03,-9.203559639830790826e-03,-2.455971861849131060e-03,-7.685219980666386716e-03
-8.768789447459773151e-03,-9.966509268270090302e-03,-2.038638408341036067e-03,-7.561834420016603879e-03
-8.951735000924016666e-03,-1.071347401786439633e-02,-1.620314455572120695e-03,-7.364950579128080876e-03
-9.092901595952999211e-03,-1.143694855361292347e-02,-1.203457675587779087e-03,-7.091625315757191933e-03
-9.192553204019055998e-03,-1.212918451845613685e-02,-7.903887233648770536e-04,-6.739952009441782868e-03
-9.251178223895791322e-03,-1.278229712938950755e-02,-3.832726240858542154e-04,-6.309116751003936152e-03
-9.269473106456059541e-03,-1.338837656923211328e-02,1.589697978315727416e-05,-5.799437921809193382e-03
-9.248324554460816277e-03,-1.393960247405001511e-02,4.053105515405652608e-04,-5.212388427702083042e-03
-9.188790606762238175e-03,-1.442835975626025058e-02,7.833522331410682632e-04,-4.550600124892936402e-03
-9.092080925816665299e-03,-1.484735397113045099e-02,1.148606198946729683e-03,-3.817850255212659402e-03
-8.959536611707730192e-03,-1.518972443028704725e-02,1.499859773247498454e-03,-3.019029991401843329e-03
-8.792609865003828823e-03,-1.544915329002660535e-02,1.836103346037700618e-03,-2.160095474739070001e-03
-8.592843814793096890e-03,-1.561996889429546551e-02,2.156527171911344631e-03,-1.248002002698588974e-03
-8.361852817315129985e-03,-1.569724173131282347e-02,2.460515185290263092e-03,-2.906222890064245152e-04
-8.101303514982394205e-03,-1.567687146767965389e-02,2.747636010777686818e-03,7.033500317317533399e-04
-7.812896925566543277e-03,-1.555566365275965098e-02,3.017631389579492149e-03,1.724510251534756410e-03
-7.498351807287312841e-03,-1.533139483709698020e-02,3.270402281096831953e-03,2.762864176337444071e-03
-7.159389517907059630e-03,-1.500286501929058366e-02,3.505992932503547346e-03,3.807959656703495052e-03
-6.797720555167051371e-03,-1.456993652344423448e-02,3.724573238003770891e-03,4.849026109103438294e-03
-6.415032932500625527e-03,-1.403355861119533372e-02,3.926419733219239233e-03,5.875119948014517410e-03
-6.012982508448476079e-03,-1.339577734534722064e-02,4.111895588543279176e-03,6.875273753470911853e-03
-5.593185351129204355e-03,-1.265973044309683625e-02,4.281429978128551903e-03,7.838646935593060819e-03
-5.157212181047464775e-03,-1.182962708246130569e-02,4.435497208295864982e-03,8.754675627953635228e-03
-4.706584897029856412e-03,-1.091071285239026030e-02,4.574595990442213364e-03,9.613219545935830501e-03
-4.242775151752579965e-03,-9.909220261796913842e-03,4.699229238903193315e-03,1.040470358468256924e-02
-3.767204905758691699e-03,-8.832305441942593996e-03,4.809884763646624616e-03,1.112025200361129069e-02
-3.281248852651813801e-03,-7.687971886901434279e-03,4.907017211156871131e-03,1.175181315014409492e-02
-2.786238573887402353e-03,-6.484982274935266640e-03,4.991031584505078826e-03,1.229227281317641848e-02
-2.283468249838303994e-03,-5.232759596379806671e-03,5.062268645577639933e-03,1.273555446526541957e-02
-1.774201725140072544e-03,-3.941278978127110873e-03,5.120992469056676738e-03,1.307670484939678704e-02
-1.259680701238447952e-03,-2.620951738276215172e-03,5.167380379444494118e-03,1.331196358874565770e-02
-7.411338080315325741e-04,-1.282503324606939143e-03,5.201515459767705116e-03,1.343881574276934755e-02
-2.197862899238889594e-04,6.315311483683907698e-05,5.223381774289837139e-03,1.345602649639729594e-02
3.031299701863204594e-04,1.405045713225619138e-03,5.232862398430880753e-03,1.336365744667446578e-02
8.263663722462999016e-04,2.732273563384411512e-03,5.229740298067254989e-03,1.316306423823530337e-02
1.348647750597383420e-03,4.034135227789092601e-03,5.213702048466829254e-03,1.285687559043184776e-02
1.868663037048399513e-03,5.300254233560057482e-03,5.184344331337110111e-03,1.244895404967526556e-02
2.385056708092177756e-03,6.520699753564917524e-03,5.141183097862958747e-03,1.194433908545456183e-02
2.896421275227568752e-03,7.686100750403898271e-03,5.083665237172924761e-03,1.134917342261297299e-02
3.401291058996073514e-03,8.787751962390098065e-03,5.011182544312036725e-03,1.067061376113401412e-02
3.898137464640647875e-03,9.817710237891269509e-03,4.923087740318759023e-03,9.916727273671543941e-03
4.385365950667588497e-03,1.076887987440983477e-02,4.818712260083332644e-03,9.096375486608051023e-03
4.861314851524880382e-03,1.163508578903593021e-02,4.697385491846354545e-03,8.219087339354499283e-03
5.324256182633576098e-03,1.241113353461714697e-02,4.558455125886180272e-03,7.294923376305132053e-03
5.772398520688470404e-03,1.309285537811894808e-02,4.401308249419868916e-03,6.334333154298479526e-03
6.203892015068229564e-03,1.367714187099678194e-02,4.225392810170349768e-03,5.348008044128226696e-03
6.616835547962771243e-03,1.416195856263731574e-02,4.030239062503568857e-03,4.346731666621346177e-03
7.009286022039683435e-03,1.454634773365108026e-02,3.815480607510367099e-03,3.341230231548387823e-03
7.379269715731249374e-03,1.483041525258203125e-02,3.580874641838045335e-03,2.342025041068347257e-03
7.724795608120183996e-03,1.501530288402217438e-02,3.326321039361195865e-03,1.359289378846376649e-03
8.043870538514139371e-03,1.510314659481253215e-02,3.051879904778149501e-03,4.027119320990172604e-04
8.334516030688975813e-03,1.509702161469275890e-02,2.757787258749362473e-03,-5.186312123285258301e-04
8.594786578991384443e-03,1.500087520527257183e-02,2.444468540036071405e-03,-1.396394093731576124e-03
8.822789163540669874e-03,1.481944827354372309e-02,2.112549640978031960e-03,-2.223066187022949315e-03
9.016703735144954504e-03,1.455818713054061152e-02,1.762865228229770547e-03,-2.992063950507714738e-03
9.174804387698515598e-03,1.422314683964720321e-02,1.396464140539455112e-03,-3.697807283329863481e-03
9.295480917158583517e-03,1.382088772018496073e-02,1.014611698999612864e-03,-4.335779801673291661e-03
9.377260452060515866e-03,1.335836666838300865e-02,6.187888120277181773e-04,-4.902572097874789876e-03
9.418828831204623109e-03,1.284282502808549963e-02,2.106878066584589259e-04,-5.395907415102746581e-03
9.419051399847512204e-03,1.228167478646113690e-02,-2.077950312241389277e-04,-5.814649447897491524e-03
9.376992896586350962e-03,1.168238488485599802e-02,-6.345701731581695430e-04,-6.158792261137993780e-03
9.291936109180130854e-03,1.105236942154278271e-02,-1.067368734399114184e-03,-6.429432602231073719e-03
9.163398988761839448e-03,1.039887948170624236e-02,-1.503759392748783277e-03,-6.628725158818203622e-03
8.991149928123130797e-03,9.728900261270748487e-03,-1.941168153230304807e-03,-6.759821582450694505e-03
8.775220930773592123e-03,9.049055056278806561e-03,-2.376900725401354803e-03,-6.826794353082646198e-03
8.515918422981520394e-03,8.365517570053255733e-03,-2.808167237058588339e-03,-6.834546795754796629e-03
8.213831490607418837e-03,7.683933848298831783e-03,-3.232108969250105119e-03,-6.788710775752024133e-03
7.869837355792542316e-03,7.009354989950936955e-03,-3.645826763505662788e-03,-6.695533788512320582e-03
7.485103944953161621e-03,6.346181601597552374e-03,-4.046410723537377865e-03,-6.561757322822396078e-03
7.061089438499945983e-03,5.698120768578598429e-03,-4.430970810770854321e-03,-6.394488508026671333e-03
6.599538733658411212e-03,5.068156109507926041e-03,-4.796667916247399251e-03,-6.201067156270442110e-03
6.102476794091981314e-03,4.458531266227518282e-03,-5.140744980903095770e-03,-5.988930377849197191e-03
5.572198903088727492e-03,3.870746961463264035e-03,-5.460557732099849057e-03,-5.765476980670572807e-03
5.011257880223376690e-03,3.305571535143050303e-03,-5.753604606593677902e-03,-5.537933863236713106e-03
4.422448364005034278e-03,2.763064650916404082e-03,-6.017555438835460978e-03,-5.313226574454284375e-03
3.808788304433443316e-03,2.242613650310477848e-03,-6.250278508493867409e-03,-5.097856143455144033e-03
3.173497848992863808e-03,1.742981826529483094e-03,-6.449865562180139185e-03,-4.897784179393665366e-03
2.519975842815882008e-03,1.262367696397118707e-03,-6.614654451274309781e-03,-4.718328106273072739e-03
1.851774197983261337e-03,7.984741704340516093e-04,-6.743249060156586080e-03,-4.564068233118068370e-03
1.172570417662699947e-03,3.485863604231211575e-04,-6.834536236605602728e-03,-4.438768167619050638e-03
4.861385875488317444e-04,-9.034337634936763029e-05,-6.887699478119028475e-03,-4.345309864578652918e-03
-2.036808305749724345e-04,-5.216046743794625941e-04,-6.902229173835599738e-03,-4.285644362423653500e-03
-8.930120507346781715e-04,-9.486342896382886792e-04,-6.877929250901329734e-03,-4.260759005474874274e-03
-1.577975495154195764e-03,-1.374918798967666046e-03,-6.814920125761500524e-03,-4.270661680749935837e-03
-2.254719434867606849e-03,-1.803896585516647682e-03,-6.713637914148153606e-03,-4.314382320271677521e-03
-2.919451364365697760e-03,-2.238860837568866762e-03,-6.574829907601372446e-03,-4.389991637843463149e-03
-3.568468739573906878e-03,-2.682865270909803694e-03,-6.399546378321906669e-03,-4.494636787808193451e-03
-4.198188717298620073e-03,-3.138634239765090983e-03,-6.189128827115061675e-03,-4.624593357193240890e-03
-4.805176548328853221e-03,-3.608478829071954785e-03,-5.945194840289402295e-03,-4.775332836491485641e-03
-5.386172295413701148e-03,-4.094220422644271988e-03,-5.669619769803533292e-03,-4.941604462535215472e-03
-5.938115571046930982e-03,-4.597123119299772152e-03,-5.364515495959528910e-03,-5.117530093551941710e-03
-6.458168018002040205e-03,-5.117836224265103623e-03,-5.032206572849694769e-03,-5.296710565214764362e-03
-6.943733287434132595e-03,-5.656347878534474273e-03,-4.675204092987147141e-03,-5.472341790528002792e-03
-7.392474304605073376e-03,-6.211950707001506755e-03,-4.296177638592336111e-03,-5.637338708453042309e-03
-7.802327650356069740e-03,-6.783220170031504896e-03,-3.897925712457407307e-03,-5.784465058519363753e-03
-8.171514926771074327e-03,-7.368006095811644937e-03,-3.483345060843730766e-03,-5.906466863032834406e-03
-8.498551017440647906e-03,-7.963437655580114793e-03,-3.055399314240994212e-03,-5.996207436162939025e-03
-8.782249195724213531e-03,-8.565941824066619290e-03,-2.617087378861796248e-03,-6.046801710976880753e-03
-9.021723077780867406e-03,-9.171275146609593823e-03,-2.171412012370934307e-03,-6.051747681756427036e-03
-9.216385460251682801e-03,-9.774568415897841311e-03,-1.721349011536024145e-03,-6.005052799604605925e-03
-9.365944124688182701e-03,-1.037038364853405670e-02,-1.269817427296566310e-03,-5.901353233899494198e-03
-9.470394731501350846e-03,-1.095278254797739381e-02,-8.196512043272374381e-04,-5.736024019601028423e-03
-9.530010964740886353e-03,-1.151540544911339170e-02,-3.735726177545913170e-04,-5.505278249313584268e-03
-9.545332124821970590e-03,-1.205155956377414357e-02,6.583215039050044348e-05,-5.206253637416955252e-03
-9.517148398851382057e-03,-1.255431518882371179e-02,4.961349877010056905e-04,-4.837084979073993929e-03
-9.446484066970737767e-03,-1.301660840150028163e-02,9.150851135958934859e-04,-4.396961246588548637e-03
-9.334578927695366332e-03,-1.343134865281880169e-02,1.320625403900533212e-03,-3.886166306039239016e-03
-9.182868245215587699e-03,-1.379152958087760325e-02,1.710905601817847487e-03,-3.306102494544377671e-03
-8.992961536753444479e-03,-1.409034130337152163e-02,2.084292289096176427e-03,-2.659296568750976666e-03
-8.766620528126434220e-03,-1.432128241355282161e-02,2.439375542611362663e-03,-1.949387813739416470e-03
-8.505736610543686640e-03,-1.447826989690567667e-02,2.774972253713584545e-03,-1.181098383872707276e-03
-8.212308131321989502e-03,-1.455574520704968657e-02,3.090126139645179432e-03,-3.601862285092542401e-04
-7.888417845720946397e-03,-1.454877478853563305e-02,3.384104527240261191e-03,5.066187686942979053e-04
-7.536210846605178107e-03,-1.445314341045857848e-02,3.656392038146086612e-03,1.411694542412422716e-03
-7.157873273372687695e-03,-1.426543877697055394e-02,3.906681351205040266e-03,2.346621344256272050e-03
-6.755612081839770452e-03,-1.398312600720317753e-02,4.134861260733074112e-03,3.302289608073857678e-03
-6.331636132904101648e-03,-1.360461072581645170e-02,4.341002288643593457e-03,4.269019590977441228e-03
-5.888138830232640675e-03,-1.312928967405310385e-02,4.525340143202904487e-03,5.236691012145592607e-03
-5.427282506398454706e-03,-1.255758793719332841e-02,4.688257347255911020e-03,6.194880751785753273e-03
-4.951184723316197703e-03,-1.189098208482717613e-02,4.830263383693783781e-03,7.133006542494479789e-03
-4.461906617025933677e-03,-1.113200873234805079e-02,4.951973725475670995e-03,8.040474486387949593e-03
-3.961443379399991714e-03,-1.028425825232033575e-02,5.054088131441402884e-03,8.906828165166332315e-03
-3.451716930768494902e-03,-9.352353589569269154e-03,5.137368597281356981e-03,9.721897077708761478e-03
-2.934570798363105720e-03,-8.341914360583874144e-03,5.202617353221935734e-03,1.047594214147789561e-02
-2.411767176464340960e-03,-7.259506642675018009e-03,5.250655296141216490e-03,1.115979603016383805e-02
-1.884986105812131146e-03,-6.112579077849483733e-03,5.282301233900662391e-03,1.176499619042629084e-02
-1.355826672810329231e-03,-4.909386127147459186e-03,5.298352303681781207e-03,1.228390848466717061e-02
-8.258100939263103698e-04,-3.658899509932266730e-03,5.299565904150592074e-03,1.270983954336368793e-02
-2.963845180443675084e-04,-2.370709046142980420e-03,5.286643453538756622e-03,1.303713607796643491e-02
2.310686500618184657e-04,-1.054914284840779114e-03,5.260216252548475038e-03,1.326126960150837177e-02
7.552271279934948426e-04,2.779915532335015468e-04,5.220833692810509727e-03,1.337890522608816551e-02
1.274819080561335766e-03,1.617243670344181835e-03,5.168954009040105380e-03,1.338795345091963948e-02
1.788613653551852489e-03,2.951932079330146612e-03,5.104937726766668911e-03,1.328760411777194991e-02
2.295410991539356162e-03,4.271130471152415412e-03,5.029043908402918393e-03,1.307834198798143999e-02
2.794032022594815021e-03,5.564025709214446072e-03,4.941429249408013993e-03,1.276194368203636791e-02
3.283308295326261249e-03,6.820046085897590871e-03,4.842150024393697058e-03,1.234145601400297478e-02
3.762072151076620817e-03,8.028986494537135310e-03,4.731166831258902181e-03,1.182115604364231479e-02
4.229147506369738616e-03,9.181128716657974490e-03,4.608352030843130588e-03,1.120649345385950520e-02
4.683341508000236214e-03,1.026735509886600450e-02,4.473499731140351959e-03,1.050401613520623133e-02
5.123437305767944601e-03,1.127925399504666956e-02,4.326338119708913674e-03,9.721280117909195106e-03
5.548188166107508729e-03,1.220921547570954363e-02,4.166543906334875189e-03,8.866745231129223928e-03
5.956313124175210451e-03,1.305051595529647945e-02,3.993758600914281906e-03,7.949658085179289041e-03
6.346494342803948689e-03,1.379739055755840535e-02,3.807606319436486215e-03,6.979924162110314086e-03
6.717376314645021572e-03,1.444509222593525107e-02,3.607712784263691647e-03,5.967970960850465557e-03
7.067567009335645398e-03,1.498993678724982667e-02,3.393725163875938207e-03,4.924604272960028672e-03
7.395641031238872273e-03,1.542933338978244411e-02,3.165332382042766214e-03,3.860859762577926492e-03
